block_height,block_time,comment,validators_hash,computed_hash,proposer_address,total_vp,6A3CACEAEA586C9AF3051249D6FF34942835DF10,0DA35960AC73947F415949EDAF885E1A9A186370,9901CCDA42B948EDDC835FB5C8AB06730A9C23CD,F29C3DB00F73F75D84B7DFDC7787BF78A91C6A81,A3A9B9712869F224F4F1F3CB3DE5D039D6268F21,B5B358B6B17052E2E1A00B8ED78127FFDFF584AF,CD0DA85F510345EAECB73AEED6E3C2C65AD27E53,54443EF34125BDBDF74D8E1FD1EC3857160EF3CC,103CC3FC5E90C04EE208BD0716DC889552926EF8,F98B3014AF2F2A5C8852263D65A0B679FB799B8C,1501A996ED5577FC65D57F92ACC8E15CE6B7DFAD,3B9916B501C53E38015676282F14E2AAF025F6C5,8A73C4B75E360FF191B844A61B8845A0AD65D208,52479C885E73D2F570D47E5F0433785051350DD1,FC9402FF4B53B8B72624C7FB28DDE49797EF474B,D5D3EB2E5E2360782FAFAB7C0B3C45BFFB1587AB,24FB157F1CBAE56079359C2612FE67712CE96426,95E3F1574DDB503F0380D98A976E0CF8469B874F,003E6F7A2FD88BAA3E2117945671FE0D994E171D,0385B199514F483871B7B801A923BF53977B2916,03EABFB8409C4F62A732A3D728ACAA2E13403F50,056EBA066FB6355FE6B81FDF375C1CDDF5BEBBC6,0B8F81F6A82C6B3708D6192C2AD1B53209E04F6C,16625311355C4993FDA69D218875CAEB783F66D5,1E3AFDD98E0E1AEB50E7E7BE7BB78B71AB9FE1BA,1FE501A7E4CF0498BB3AB22F64D412C813F81119,292B3711E4423C2F47B7BE58BF72EF2BD0770CF0,305013CCA69866DA942265649D56B57D4F2545CC,361FD80BB7893C4B4104D0D7A8C931F362D170D8,3D42458DD811C921CDA2A080FB018CBBA2B91CFD,41AA5DF98BDB8A809B956A7925CF21FA905D08DD,42890EEA7E9B02890605135356D90B6433A47749,4544EF788285E35826DB28EC62FD704554CC7156,4D6E16E3F7D89E8D839F716893D6A1F81C9F956D,52EA1C24DA94C67A8FED7C46E18A1CFC476D5717,55EACF6E14726E13F973903614087867404DF2CA,59CC9F852235473DF57BCEF37C60F3A29DB36811,5BED074FAD72B341DE26B43628F2FE0917AC1D63,65185BC275EB9232A2DFF23BEB4EAA075BDAD3CE,66843E34B5A0CC0D4FFACE4C928D200753D4B9D3,671C08BB55C1C242DC5A342889CD8C0071893FF9,6D9D14A2729BA5F02AF203ABAFD5CE8284DD2670,71F5F0A14FA5CA88122A26569B0C3A9E3C6E5CAF,74E05D7EAFA7BBEA4B22A2AFFBB1CA6F97470B35,76D9967474B62835E703A577101D1FD35F84D36B,79FA40E44DECB3893E3646B58AA13C7FE898BE91,7A6A631756F2B240CBDFA81DF654DABA599C0F33,7B0DE97C082AE7911928004FE8B145AA1FF56038,7E060283BE404E1E80CE738DDCC6C12F9EDE0113,7EEBC8E086DB6453F77954C44C94D6FB6F0A625E,87AD83AC8C84ABE5D8890E4DFE407F17BCD42B4E,87E92A42607017088F85061E20727BE3CFF61999,8C7E66C0416A002CFCF1A99F88F33FCC8F599944,8F7B51C1E8520E0BFA894ED83213E45DEB10E156,96884BE29D4D231AFB90D034748286D51A6BE943,97075D998C11771B38AAA0ACFBFDF09EED078BC9,9797557328079BB3D3E588DAD873F0EA6C098C10,98051EE9D111826D0A03BBDD0334C7C246FC4636,9C87B7B7B0E79B4BE81D72C6B68F7122BCB04EEC,A1B94806551D25A8B9C4B550EBEC1E9B19611A35,A2E373DC0894BC0CD0F5C7A8ECF22F1F9E8F5579,AA77A443F849606A4A8EB1639752068C1A2EEA5E,B59B63331FD2120C89BF2E7DD657E7F9AA090A1D,C43B466D9C3A60859B66A48E0B54C662BC701FB5,C96B7A46D3E26FADD6B8B9393D2EE0318AFBA7EE,CA799C8A8079B5BAC07CBCF77C94CA050CB4CB80,CC05882978FC5FDD6A7721687E14C0299AE004B8,CDA3887D2F0865E84BAC9C8241D4B5FF39591D28,D02B29F69E6BFC3E241F38162E82EE4C78D8DDA9,D0639638EF73670D4813E9D034F4499667B3BE7E,D4686840675436000E9B33B8A58193B9406ADDA3,D656D8F9C06C6F153CA1727CE3EBB05BF1567438,D9448D1A507A0F792C25F4FEAE01DDBC4748CA82,DB5EF3A174014515A046E80E3164E22414123614,DC00DA048EC40BF29530626601840B18F48AC8A5,E12D86AC279259CBB0CC1D2C5DA9FADE3FD8D24F,E1A48ED16EB660BE4F259E0E3A62B8BE56F41E36,E63597E3F46F3A8C82379A72D37FD7D280E832FA,EE50044D5EE07FA2C2CC94F1A81D2B6DADC103EB,F6EBCC201A051C2106A6F0CD95A452C843BA4F14,214752CFB2CD5CB00EC625739C224AA406226D0E,23D4A4484D4D868427369088C4D0A2E56DAAF465,57D2C0F208DE8B603DA6C9B75CD95C32597BE348,5DEFF454EB30618FA2B978D9FF1C8B523311F1D1,7A74EB2298B26CC9F30C1C682A5C0DE209EE3687,FDE7B9EDA5E8D918BA04235FA304AA3CE82C04C1,35D295C1BA718DA91BFE341AC3DE09B7966921C9,5A22861F57F12829B68A022FB805685A4E5850C3,C759989AB500EDF629C4CED1267CA30F660E4024,9B54909B390DDDE5EC01413630450C9044EF8E2E,ADA6B3B2DE3BB2686DBEF1543C309D10D23EC2CC,B4775B0FEBDFE023D6E24748BDD0B39F8366A8DD,BACE01F066D7C3344AA194E1A1B6FBF6FE8EBE1C,BE4D9D67579D9E9ECFD32B39AB2EAF988FA7A956,C02344F67415074C43EA1B5B2063FC996329C6E1,60DFD976E9B748B1E1F06FD7B6809A370BD3A302,E77FE2A0D7784F9CE575D35F09FBB33BB05CC9EB
54941,2022/11/11 15:35:25,NEW_VALSET,C97FBCEAC85167AC55B09088AC9750249810902245DF694E5979FC5F566EDADB,760866C4BB2066C3343D97E8C40BCE8349AC78FE2E40CAFB8DBEF27A036CD967,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102904,670100004,784,427,310,300,93,39,19,18,17,26,16,16,15,25,17,23,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,21,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,10,4,4,4,4,4,5,10,0
54977,2022/11/11 15:38:27,NEW_VALSET,94A500C0013743BD6FC71A9833191F6BF36F9557E2482E4DDE4AF5FB55CE3D11,6478A8918DD0A434E742F6865832164678E2A6113318E261448AEC109F6D6982,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102906,670100004,784,427,310,300,93,39,19,18,17,26,16,16,15,25,17,23,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,21,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,10,4,4,4,4,4,7,10,0
55013,2022/11/11 15:41:30,NEW_VALSET,0ACC23962102E66EAFB80255954E58546FFF7DE56031B81CD01033BBD1A7C71A,4A12F362CE1C9FC4A5DF55C4E838881758B4A1F93231D60B5D78D5373A394D07,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102908,670100004,784,427,310,300,93,39,19,18,17,26,16,16,15,25,17,23,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,21,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,10,4,4,4,4,4,9,10,0
55049,2022/11/11 15:44:32,NEW_VALSET,B4B82972576BB30BDBB1B4CE90DE4F41B45FC5BE8D9F4BB90F77D1B9DBBC9C63,94FEF7F17A1473E06FA96FCD7A15CED68DCC7BA77255477954FD1D305C5315B6,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102909,670100004,784,427,310,300,93,39,19,18,17,26,16,16,15,25,17,23,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,21,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,10,4,4,4,4,4,10,10,0
55109,2022/11/11 15:49:35,NEW_VALSET,E9CD6056C2B6694D5FED79D25E8D1F02BA5AA8AF996F566A76C2F023B7FDDB03,6233573832F4AB2570A526FCC2EAF30DB780B9E288C2779C40AFC9DA7991333E,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102919,670100004,784,427,310,300,93,39,19,18,17,26,16,16,15,25,17,23,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,10,4,4,4,4,4,10,10,0
55121,2022/11/11 15:50:36,NEW_VALSET,744AFDEB6AC43C07BC00CA30F17ABA11E0180BB543D390BBF68B54A92405F8EB,26E42CE0B3F787C7B54C4B197A2E7A06347B703CE26F51F147403E53D5A7DAF2,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102920,670100004,784,427,310,300,93,39,19,18,17,26,16,16,15,25,17,23,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,10,4,4,4,4,5,10,10,0
55157,2022/11/11 15:53:38,NEW_VALSET,90496223F63BD73F876B6E1C51D3C882D0823FE3D7C779C1ACD8F2982856A9E2,DF9ABAED5B62D8D20746919CD97C3F0D5EA8CDFAD98E5F80873DF5A705A044C3,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102922,670100004,784,427,310,300,93,39,19,18,17,26,16,16,15,25,17,23,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,10,4,4,4,4,7,10,10,0
55193,2022/11/11 15:56:40,NEW_VALSET,298AF00875D14A722F40467A7572DDFBB047D8D70E0A296C59F48C40D08611B1,A6DAE3DD0EE6AF7CAFD958E90C1062F583301F525C47B03BDB5839A8677B4847,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102924,670100004,784,427,310,300,93,39,19,18,17,26,16,16,15,25,17,23,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,10,4,4,4,4,9,10,10,0
55228,2022/11/11 15:59:37,NEW_VALSET,A2F2CF05C7F161096275C421837914DE156203FBFE941E4ADED6F09DC61ED43F,E6F015D4AD3A2D2CD7227479828F0D065985BF4818E5D2C8E7C5E37E9B79C4C5,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102925,670100004,784,427,310,300,93,39,19,18,17,26,16,16,15,25,17,23,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,10,4,4,4,4,10,10,10,0
55300,2022/11/11 16:05:42,NEW_VALSET,2042D330CB91F4CBA169D513C140560D5878AAF8559538E86321B36FB3EB1E6A,383781AF2C54A589230A74A108A05FE7730B4336C7AB41DAB9253CA3AEA46C44,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102926,670100004,784,427,310,300,93,39,19,18,17,26,16,16,15,25,17,23,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,10,4,4,4,5,10,10,10,0
55336,2022/11/11 16:08:44,NEW_VALSET,40605FBD4B1F72C700998D6A885C9444992E8D1F3624318DF73915E2D22F3F90,C2AB282FF3E8EA9F176D1CE4FAB2EA76765BE4F0D442ACCA848060E59AC2B551,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102928,670100004,784,427,310,300,93,39,19,18,17,26,16,16,15,25,17,23,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,10,4,4,4,7,10,10,10,0
55372,2022/11/11 16:11:46,NEW_VALSET,0028F9F23284EA7375214814280D9C57C57A0553CC5F886BFBF2000AA5C4855B,8D4C670A748CE519F10AA8689B9664719BDD2E1B63CFBF42D28E835C9646184F,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102930,670100004,784,427,310,300,93,39,19,18,17,26,16,16,15,25,17,23,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,10,4,4,4,9,10,10,10,0
55408,2022/11/11 16:14:48,NEW_VALSET,6AF613281CAFE84CAD6BAEBBDEFA2CBD3A764500E3F59FBFF52D356CBD86AA6B,76AC14E65B3DB11758A0D9B93C818643283F301BF8CA544D42F6D8EE0E58B645,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102931,670100004,784,427,310,300,93,39,19,18,17,26,16,16,15,25,17,23,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,10,4,4,4,10,10,10,10,0
55480,2022/11/11 16:20:52,NEW_VALSET,E96CA9F6723B8B1F042741BE30D89C2451FE908341B5418BFA2EF01598AF2277,BCE8B40708DA46540BBE9A1933B721B0C351F54ECAE8A1D0A7B47C53D22FE748,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102932,670100004,784,427,310,300,93,39,19,18,17,26,16,16,15,25,17,23,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,10,4,4,5,10,10,10,10,0
55515,2022/11/11 16:23:49,NEW_VALSET,3B838379195E322AA0256188974C2EE6B7213716BE169B617751E9D76D142224,40B268E31506290A13607074041C6DEE4480B684422BDC4A0F237048BEE772BE,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102934,670100004,784,427,310,300,93,39,19,18,17,26,16,16,15,25,17,23,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,10,4,4,7,10,10,10,10,0
55551,2022/11/11 16:26:51,NEW_VALSET,C5E6CF3692C42BBCCEA29CA45F04E33B479A1E95CA91F2CE028071D8E924D54B,6E9BBA851A42417B886B0277CA35D7E681C5CFEE34D898FF7CCB2A6F797896DB,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102936,670100004,784,427,310,300,93,39,19,18,17,26,16,16,15,25,17,23,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,10,4,4,9,10,10,10,10,0
55587,2022/11/11 16:29:53,NEW_VALSET,F57E99CE3EE17C15D9E38C615F87533A957A83FDDAA7F873E9B83C13D42D4ED9,5E722FA595CB3AF37092B87E7BD6E5D9CCF4F1CFD8A4B366B4032C510D972BAC,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102937,670100004,784,427,310,300,93,39,19,18,17,26,16,16,15,25,17,23,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,10,4,4,10,10,10,10,10,0
55659,2022/11/11 16:35:57,NEW_VALSET,65CBBC2227E7B39BF9ACBFFC6E96E09350F59EEE307D2452EC5A0896023B2792,2320D34FC848A26FABD01146EA5DF8F00778C81D7800398F447B164515C3EEB1,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102938,670100004,784,427,310,300,93,39,19,18,17,26,16,16,15,25,17,23,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,10,4,5,10,10,10,10,10,0
55695,2022/11/11 16:38:59,NEW_VALSET,B8BD1F30DF7D5CB9FFA185D7ACFA0BC300A1FD19D7BF7352B54C56F56B18B845,5E3D17199A18FAD2604C74C6947C0A201F94886EF1B4B61C20C58823CBA2FAC3,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102940,670100004,784,427,310,300,93,39,19,18,17,26,16,16,15,25,17,23,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,10,4,7,10,10,10,10,10,0
55731,2022/11/11 16:42:01,NEW_VALSET,190BE4398472E59356AA1120E23ED2BAF337F8A9BB8B1266480B3B608BB85233,91D20B9D52BBE202556780C6F263E4B0C9E7CC1E670A03F89A0BE528CED123F2,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102942,670100004,784,427,310,300,93,39,19,18,17,26,16,16,15,25,17,23,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,10,4,9,10,10,10,10,10,0
55758,2022/11/11 16:44:18,NEW_VALSET,A32612CD9C3A0ED6DBE1662D740FC70CC6DD664FB2B0F7844E8D5DF54E710B3E,9C9E762D1F2A862D21D4C15AD0E5E253BF7EC1A9A664C040B2B571009773ABFD,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102943,670100004,784,427,310,300,93,39,19,18,17,26,16,16,15,25,17,23,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,10,4,9,10,10,10,10,10,0
55767,2022/11/11 16:45:03,NEW_VALSET,90E7251A1D95308E8603CBBD2F30DABB09BE362B59A8D821FF5BAABB11550684,2C75DD75842FF34E49FE5605DE8AF6F14FDB4BDE5BF95F8F8FE986CAB44909E5,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102944,670100004,784,427,310,300,93,39,19,18,17,26,16,16,15,25,17,23,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,10,4,10,10,10,10,10,10,0
55838,2022/11/11 16:51:02,NEW_VALSET,4227C2855797B28A02A19591DC53563E33FE6267774093E0B8EC6AF5994AE856,7F30AEB53520549E19986F04023C69B124E93B7C326E3A635D032AB64A6FF4ED,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102947,670100004,784,427,310,300,93,39,19,18,17,26,16,16,15,25,17,23,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,10,7,10,10,10,10,10,10,0
55874,2022/11/11 16:54:04,NEW_VALSET,46D9D17B3389E5AD2E4B27583286073114233C35BEEA6E1D40D972AAF8429E53,A7FB95EA58A3EC919EB1CE71CC30B8AFBDE306AB0AEC74310486909FBA5EA613,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102949,670100004,784,427,310,300,93,39,19,18,17,26,16,16,15,25,17,23,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,10,9,10,10,10,10,10,10,0
55910,2022/11/11 16:57:07,NEW_VALSET,177E03C7093F54D8315B66597C2A6F01445B16F30242B482CCE1F518E1928455,25D993B0CFBE3F3FD0B75F55F69DEF9256F1019C1E5025341E4FC5E33B40A748,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102950,670100004,784,427,310,300,93,39,19,18,17,26,16,16,15,25,17,23,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,6,10,10,10,10,10,10,10,10,0
55982,2022/11/11 17:03:11,NEW_VALSET,EA95A383E576E44879E5CF53F218B8750AAAFA3F47E986E90D891C49B58F9F7C,DA84AA9A63812D611603AD4D6961CD388692A1FDAE2EE90FB6EF46F0225CE4E7,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102953,670100004,784,427,310,300,93,39,19,18,17,26,16,16,15,25,17,23,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,9,10,10,10,10,10,10,10,10,0
56018,2022/11/11 17:06:13,NEW_VALSET,C94825C7F76A4FFAC60DC20FDD064B5E938C33628620F878F081E2488B252EE9,7F74781A7551498CEA44A4CE0E41CB46441AB374C92E0965459F2128F696797F,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102954,670100004,784,427,310,300,93,39,19,18,17,26,16,16,15,25,17,23,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,10,10,10,10,10,10,10,10,10,0
56089,2022/11/11 17:12:12,NEW_VALSET,039B747DE8A025AFC70E2511DAEC45D2D038413E423EAFFEBBEB52380E8B8DF5,E0809B6F84842A4F01D37407B309BA56923E9AF54C84DE8F01DDC471E39DF19C,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102956,670100004,784,427,310,300,93,39,19,18,17,26,16,16,15,25,17,23,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,0
56161,2022/11/11 17:18:17,NEW_VALSET,E078484ED0D854B23589D3DC0A1CEC5E18596B6D7B628906C647C9009FD3A8B4,90662700AE949F39AF6F1EA3C834F511E139E350357CD6EB734EBF0F08610284,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102957,670100004,784,427,310,300,93,39,19,18,17,26,16,16,15,25,17,23,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,0
56233,2022/11/11 17:24:21,NEW_VALSET,9F2DAA442522BED7341E8AE65099038E86178486A9D2E92D8C04D2E06DA70DBF,561864C03967385083EFE9CC6C03A5B93824109B6795639D3B14479FD89A3BBF,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102958,670100004,784,427,310,300,93,39,19,18,17,26,16,16,15,25,17,23,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,0
56304,2022/11/11 17:30:21,NEW_VALSET,EC9CCBE826EA3973C6845523E1F7E6E5889D6C515081BA0A20DD91E6D681FB8D,3CBA535AF425790EE395D26058A2FFAF91B4A50442A1517A776C3DB60F92AB42,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102959,670100004,784,427,310,300,93,39,19,18,17,26,16,16,15,25,17,23,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,0
56376,2022/11/11 17:36:25,NEW_VALSET,AFB620792ED856A2F094FB7156FFF4DE9567C1BA43A526EBEBAFA3C3A8D7165A,E5A6143B8A1F3B0D9C89457FB87902FEA60F92EF97A79EBB41A3B989A4BCEF82,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670102960,670100004,784,427,310,300,93,39,19,18,17,26,16,16,15,25,17,23,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0
